stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopArea:FLRI,"Floride",,47.21348637,-1.60356214,,,1,,
StopArea:FLUR,"Fleurs",,47.21590864,-1.71809144,,,1,,
StopArea:FMIT,"François Mitterrand",,47.22212598,-1.63860075,,,1,,
StopArea:FNLL,"Fresnel",,47.24304037,-1.52334410,,,1,,
StopArea:FNSO,"Fenaison",,47.26966657,-1.59247594,,,1,,
StopArea:FOCH,"Foch-Cathédrale",,47.21925313,-1.55044639,,,1,,
StopArea:FOND,"Fonderies",,47.20641203,-1.54396268,,,1,,
StopArea:FORU,"Forum d'Orvault",,47.25443054,-1.61517856,,,1,,
StopArea:FOTA,"Fontaine",,47.20554189,-1.48918540,,,1,,
StopArea:FOUL,"Foulquier",,47.30981755,-1.54631189,,,1,,
StopArea:FRAC,"Frachon",,47.21914044,-1.62079460,,,1,,
StopArea:FRBA,"Frébaudière",,47.27230596,-1.62708704,,,1,,
StopArea:FRCH,"Fraîches",,47.17455019,-1.48948053,,,1,,
StopArea:FRET,"Forêt",,47.24425336,-1.57554138,,,1,,
StopArea:FRGA,"Frégate",,47.23524567,-1.47610372,,,1,,
StopArea:FRII,"François II",,47.21839050,-1.68324467,,,1,,
StopArea:FRKL,"Franklin",,47.22651044,-1.62038789,,,1,,
StopArea:FRMO,"Frémoire",,47.15242571,-1.47496169,,,1,,
StopArea:FRNE,"Frênes",,47.25323850,-1.48757200,,,1,,
StopArea:FRON,"Frêne Rond",,47.19026089,-1.49641680,,,1,,
StopArea:FTAB,"Félix Tableau",,47.18748742,-1.54695065,,,1,,
StopArea:FTDO,"Fructidor",,47.24010857,-1.55963273,,,1,,
StopArea:GAGN,"Gagnerie",,47.23223523,-1.50709391,,,1,,
StopArea:GAIL,"Garillère",,47.19251060,-1.52075715,,,1,,
StopArea:GALH,"Galheur",,47.16597257,-1.58118031,,,1,,
StopArea:GAMB,"Gambetta",,47.22352952,-1.53846192,,,1,,
StopArea:GARO,"Garotterie",,47.12620991,-1.62710292,,,1,,
StopArea:GASS,"Gassendi",,47.19987545,-1.58009416,,,1,,
StopArea:GATI,"Gâtine",,47.21324994,-1.66012141,,,1,,
StopArea:GAUT,"Gautellerie",,47.17741844,-1.60209659,,,1,,
StopArea:GBLO,"Grand Blottereau",,47.22975836,-1.51114692,,,1,,
StopArea:GBNI,"Guiblinière",,47.29231724,-1.52028568,,,1,,
StopArea:GBOI,"Grand Bois",,47.23320345,-1.59060114,,,1,,
StopArea:GBTA,"Grande-Bretagne",,47.26229769,-1.50224372,,,1,,
StopArea:GCAR,"Grand Carcouët",,47.23159521,-1.59286320,,,1,,
StopArea:GCEN,"Grande Censive",,47.25214465,-1.54992762,,,1,,
StopArea:GCHE,"Gachet",,47.29327618,-1.52392909,,,1,,
StopArea:GCOU,"Gauchoux",,47.14604009,-1.60044963,,,1,,
StopArea:GCSO,"Glacisol",,47.25159900,-1.50438554,,,1,,
StopArea:GDCH,"Gare de Chantenay",,47.19788570,-1.59355966,,,1,,
StopArea:GDEN,"Goldens",,47.16196226,-1.49967350,,,1,,
StopArea:GDNN,"Gendronnerie",,47.12732846,-1.63906358,,,1,,
StopArea:GDOU,"Grande Ouche",,47.18130250,-1.57966668,,,1,,
StopArea:GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,,
StopArea:GDRE,"Guindré",,47.23921601,-1.53801165,,,1,,
StopArea:GELL,"Grande Noëlle",,47.16232808,-1.50220869,,,1,,
StopArea:GERA,"Géraudière",,47.26173999,-1.56716305,,,1,,
StopArea:GESV,"Gesvrine",,47.26981296,-1.55213869,,,1,,
StopArea:GEVR,"Gesvres",,47.26362612,-1.54864554,,,1,,
StopArea:GGNO,"Grignon",,47.21646754,-1.46657017,,,1,,
StopArea:GGUI,"Gauguin",,47.16669088,-1.55468713,,,1,,
StopArea:GIAR,"Gilarderie",,47.18589884,-1.68252224,,,1,,
StopArea:GIBR,"Gibraye",,47.20495660,-1.51755738,,,1,,
StopArea:GIND,"Gare d'Indre",,47.20488859,-1.66227247,,,1,,
StopArea:GIQU,"Gicquelière",,47.25805673,-1.45894604,,,1,,
StopArea:GLAU,"Grillaud",,47.22026571,-1.58171923,,,1,,
StopArea:GLDE,"Grande Lande",,47.19229235,-1.49761927,,,1,,
StopArea:GLIE,"Gilière",,47.29922316,-1.55335302,,,1,,
StopArea:GLNE,"Galarne",,47.20814414,-1.52994633,,,1,,
StopArea:GLOU,"Grange au Loup",,47.26291822,-1.51604758,,,1,,
StopArea:GMAR,"Gare Maritime",,47.20702179,-1.57337573,,,1,,
StopArea:GMOL,"Guy Mollet",,47.24904628,-1.55367050,,,1,,
StopArea:GNRA,"Gréneraie",,47.19939484,-1.53301429,,,1,,
StopArea:GOBI,"Gobinière",,47.24944261,-1.58716434,,,1,,
StopArea:GOCH,"Grande Ouche",,47.21123877,-1.46672720,,,1,,
StopArea:GOLF,"Golf",,47.23649968,-1.60486096,,,1,,
StopArea:GONI,"Gournière",,47.26828472,-1.54938114,,,1,,
StopArea:GPOR,"Grand Portail",,47.20234535,-1.52291972,,,1,,
StopArea:GPRO,"Gare de Pont-Rousseau",,47.19307781,-1.54927614,,,1,,
StopArea:GRAM,"Grammoire",,47.18357282,-1.47268780,,,1,,
StopArea:GRCH,"Grand chemin",,47.19727269,-1.78381640,,,1,,
StopArea:GRET,"Gare de l'Etat",,47.20397352,-1.56017356,,,1,,
StopArea:GRIM,"Grimm",,47.21609703,-1.64552801,,,1,,
StopArea:GRLI,"Graslin",,47.21277904,-1.56345851,,,1,,
StopArea:GRMA,"Grimau",,47.22776299,-1.65459456,,,1,,
StopArea:GRPO,"Gripots",,47.19248524,-1.49181955,,,1,,
StopArea:GRTE,"Garotterie",,47.22499493,-1.60678975,,,1,,
StopArea:GSAN,"George Sand",,47.16575765,-1.54497861,,,1,,
StopArea:GSIN,"Grassinière",,47.16581851,-1.50826958,,,1,,
StopArea:GSNO,"Gare SNCF Nord",,47.21784173,-1.54261585,,,1,,
StopArea:GSSU,"Gare SNCF Sud",,47.21520708,-1.54222126,,,1,,
StopArea:GTLA,"Garettes-Landreau",,47.27309094,-1.63045367,,,1,,
StopArea:GTVE,"Gaston Veil",,47.21016254,-1.55560165,,,1,,
StopArea:GULO,"Guilloterie",,47.17227999,-1.55720661,,,1,,
StopArea:GURO,"Gustave Roch",,47.20406998,-1.55198669,,,1,,
StopArea:GVNO,"Gare de Vertou Nord",,47.18707351,-1.47848557,,,1,,
StopArea:GVSU,"Gare de Vertou Sud",,47.18569263,-1.47666976,,,1,,
StopArea:HALU,"Haluchère-Batignolles",,47.24926778,-1.52306355,,,1,,
StopArea:HARO,"Harouys",,47.21705645,-1.56747172,,,1,,
StopArea:HAUB,"Haubans",,47.21445117,-1.52987340,,,1,,
StopArea:HAVE,"Halvêque",,47.25744138,-1.52030810,,,1,,
StopArea:HBAN,"Hangar à Bananes",,47.20038230,-1.57312719,,,1,,
StopArea:HBDE,"Halbarderie",,47.26828686,-1.43810608,,,1,,
StopArea:HBLI,"Hôpital Bellier",,47.22105986,-1.52477753,,,1,,
StopArea:HBRA,"Herbray",,47.15021161,-1.47110759,,,1,,
StopArea:HCOU,"Hauts de Couëron",,47.24056965,-1.66970210,,,1,,
StopArea:HDIE,"Haudrière",,47.15465082,-1.46759427,,,1,,
StopArea:HERM,"Hermeland",,47.22996584,-1.61680890,,,1,,
StopArea:HFLE,"Hameau Fleuri",,47.25105532,-1.59006054,,,1,,
StopArea:HFNA,"Haute Forêt",,47.23349494,-1.55544842,,,1,,
StopArea:HFVE,"Haute Forêt",,47.16831427,-1.46565950,,,1,,
StopArea:HILE,"Haute Ile",,47.19473647,-1.55632975,,,1,,
StopArea:HIND,"Haute Indre",,47.19540815,-1.64993520,,,1,,
StopArea:HIPP,"Hippodrome",,47.24758084,-1.56771648,,,1,,
StopArea:HLAN,"Haute Lande",,47.15477271,-1.52345288,,,1,,
StopArea:HMLL,"Houmaille",,47.18910344,-1.58696919,,,1,,
StopArea:HMVE,"8 Mai",,47.17268334,-1.47244142,,,1,,
StopArea:HODI,"Hôtel Dieu",,47.21241234,-1.55298954,,,1,,
StopArea:HOGR,"Hongrie",,47.21610533,-1.52351579,,,1,,
StopArea:HOSE,"Housseau",,47.28097750,-1.49842423,,,1,,
StopArea:HPLA,"Hôpital Laënnec",,47.23688456,-1.64086027,,,1,,
StopArea:HREG,"Hôtel de Région",,47.21031340,-1.52625290,,,1,,
StopArea:HRLL,"Hérelle",,47.20136272,-1.58667861,,,1,,
StopArea:HVCQ,"Mairie de Carquefou",,47.29889879,-1.49031126,,,1,,
StopArea:HVNA,"Hôtel de Ville",,47.21777194,-1.55430456,,,1,,
StopArea:HVTI,"Helvêtie",,47.25082145,-1.49798070,,,1,,
StopArea:ICAM,"ICAM",,47.27356816,-1.50186234,,,1,,
StopArea:IDFR,"Ile de France",,47.16940836,-1.46798232,,,1,,
StopArea:IDNA,"Ile de Nantes",,47.20615433,-1.53882795,,,1,,
StopArea:IMPR,"Imprimeurs",,47.23866011,-1.67022032,,,1,,
StopArea:INLA,"Internat Laënnec",,47.23500246,-1.64058805,,,1,,
StopArea:INRE,"Indre",,47.20125488,-1.66834470,,,1,,
StopArea:IRLA,"Irlandais",,47.22318454,-1.60705292,,,1,,
StopArea:IROI,"Iroise",,47.24836583,-1.53642616,,,1,,
StopArea:IUTH,"IUT",,47.29786834,-1.50506472,,,1,,
StopArea:JALI,"Jalière",,47.26406926,-1.59695734,,,1,,
StopArea:JAME,"Jamet",,47.20997709,-1.60253972,,,1,,
StopArea:JANA,"Jaunais",,47.17595024,-1.53382955,,,1,,
StopArea:JAPY,"Japy",,47.25986433,-1.51040344,,,1,,
StopArea:JARI,"Jarriais",,47.21290228,-1.71905335,,,1,,
StopArea:JBAR,"Jean Bart",,47.19920859,-1.67538091,,,1,,
StopArea:JBNA,"Jeanne Bernard",,47.23525187,-1.59128052,,,1,,
StopArea:JCAR,"Jacques Cartier",,47.22389516,-1.63619237,,,1,,
StopArea:JCDM,"Jacques Demy",,47.15813597,-1.68282901,,,1,,
StopArea:JCOU,"Joncours",,47.22000538,-1.58672381,,,1,,
StopArea:JDGA,"Jardins de Gaïa",,47.15749772,-1.67814597,,,1,,
StopArea:JEVV,"Jean V",,47.21197546,-1.56591135,,,1,,
StopArea:JFER,"Jules Ferry",,47.25090243,-1.48740492,,,1,,
StopArea:JFRA,"Jean Fraix",,47.18612433,-1.54196353,,,1,,
StopArea:JGUE,"Jaguère",,47.17563358,-1.56722515,,,1,,
StopArea:JHDI,"Jahardières",,47.12539960,-1.64274770,,,1,,
StopArea:JJCE,"Jean Jaurès",,47.30123444,-1.54979231,,,1,,
StopArea:JJNA,"Jean Jaurès",,47.21836194,-1.56006093,,,1,,
StopArea:JLIE,"Joliverie",,47.18994470,-1.51938315,,,1,,
StopArea:JLVE,"Joliverie",,47.18962696,-1.51725161,,,1,,
StopArea:JMAC,"Jean Macé",,47.20055415,-1.58926240,,,1,,
StopArea:JMLI,"Jean Moulin",,47.20676595,-1.60051507,,,1,,
StopArea:JMNT,"Jean Monnet",,47.16649613,-1.54978652,,,1,,
StopArea:JMON,"Jean Monnet",,47.16625637,-1.46524928,,,1,,
StopArea:JNAI,"Jaunaie",,47.21889815,-1.72783718,,,1,,
StopArea:JNLI,"Jonelière",,47.25164252,-1.54076407,,,1,,
StopArea:JOTE,"Jouetterie",,47.13147945,-1.66249597,,,1,,
StopArea:JPER,"Jean Perrin",,47.18125199,-1.56089755,,,1,,
StopArea:JROS,"Jean Rostand",,47.24583499,-1.59368218,,,1,,
StopArea:JTIC,"Justice",,47.20948167,-1.63102461,,,1,,
StopArea:JUIV,"Juiverie",,47.21078204,-1.62464411,,,1,,
StopArea:JUME,"Jumelière",,47.29430114,-1.48773150,,,1,,
StopArea:JVAL,"Jules Vallès",,47.17324888,-1.57114591,,,1,,
StopArea:JVNA,"Jules Verne",,47.24882713,-1.51728077,,,1,,
StopArea:JVRA,"Janvraie",,47.19994542,-1.61234453,,,1,,
StopArea:KERE,"Keren",,47.24440692,-1.53362652,,,1,,
StopArea:KOEN,"Koenig",,47.19803556,-1.61550734,,,1,,
StopArea:KOUF,"Koufra",,47.24939142,-1.53001925,,,1,,
StopArea:LABE,"Lac de Beaulieu",,47.21933051,-1.69243768,,,1,,
StopArea:LACH,"L'Arche",,47.21282847,-1.70834000,,,1,,
StopArea:LADO,"Ladoumègue",,47.29614184,-1.48653946,,,1,,
StopArea:LAGE,"Largeau",,47.19503280,-1.50997182,,,1,,
StopArea:LAIL,"Les Ailes",,47.17021274,-1.57567912,,,1,,
StopArea:LALL,"Lallié",,47.22755169,-1.54580044,,,1,,
StopArea:LAMA,"Lamartine",,47.21648755,-1.57893087,,,1,,
StopArea:LANA,"Launay",,47.26546719,-1.63213722,,,1,,
StopArea:LAUR,"Lauriers",,47.20491002,-1.60527128,,,1,,
StopArea:LAXX,"La Croix",,47.16527571,-1.48670499,,,1,,
StopArea:LBAU,"Les Bauches",,47.26336633,-1.67723271,,,1,,
StopArea:LBER,"Lindbergh",,47.15460712,-1.59751423,,,1,,
StopArea:LBPI,"L'Ebaupin",,47.17161474,-1.51000653,,,1,,
StopArea:LBTE,"Liberté",,47.19830804,-1.58909763,,,1,,
StopArea:LCAR,"Le Cardo",,47.26171910,-1.58424191,,,1,,
StopArea:LCBU,"Le Corbusier",,47.19008987,-1.56854374,,,1,,
StopArea:LCEE,"La Carrée",,47.16870383,-1.54307903,,,1,,
StopArea:LCHA,"Lechat",,47.17633201,-1.54389596,,,1,,
StopArea:LCLE,"La Coulée",,47.25949515,-1.57493697,,,1,,
StopArea:LCNE,"Le Chêne",,47.16526021,-1.48445890,,,1,,
StopArea:LCOG,"La Cogne",,47.28683964,-1.55734888,,,1,,
StopArea:LCSE,"La Close",,47.24170606,-1.57363572,,,1,,
StopArea:LCTE,"La Côte",,47.28214172,-1.56044768,,,1,,
StopArea:LDAS,"Landas",,47.16886202,-1.51152569,,,1,,
StopArea:LDRE,"Landreau",,47.23245799,-1.51601533,,,1,,
StopArea:LDSS,"Landas",,47.17445040,-1.55960992,,,1,,
StopArea:LECH,"Lechat",,47.20353220,-1.58115476,,,1,,
StopArea:LEGU,"Leygues",,47.20323969,-1.54188245,,,1,,
StopArea:LEVO,"Levoyer",,47.19443993,-1.58101777,,,1,,
StopArea:LFAU,"Les Faulx",,47.15741367,-1.52258688,,,1,,
StopArea:LFER,"La ferme",,47.26424888,-1.68034232,,,1,,
StopArea:LFLE,"Laurier Fleuri",,47.18834076,-1.48372835,,,1,,
StopArea:LFOR,"La Forêt",,47.14947537,-1.63938699,,,1,,
StopArea:LFVR,"Lefeuvre",,47.26658659,-1.49514244,,,1,,
StopArea:LGAR,"La Garde",,47.25576216,-1.50918227,,,1,,
StopArea:LGOF,"Le Goffic",,47.23086918,-1.56385203,,,1,,
StopArea:LGRI,"La Grille",,47.25092822,-1.48119010,,,1,,
StopArea:LGTH,"Lagathu",,47.18036290,-1.53652635,,,1,,
StopArea:LHAC,"La Hache",,47.26213352,-1.49905677,,,1,,
StopArea:LHER,"La Herdrie",,47.19773749,-1.45281844,,,1,,
StopArea:LHLE,"Le Halleray",,47.26984144,-1.45660738,,,1,,
StopArea:LHOU,"La Houssais",,47.17368480,-1.55294998,,,1,,
StopArea:LHPI,"L'Hopitau",,47.27226101,-1.55165518,,,1,,
StopArea:LIBE,"Libération",,47.17728093,-1.67910110,,,1,,
StopArea:LILA,"Lilas",,47.13760772,-1.46823208,,,1,,
StopArea:LION,"Lionnière",,47.21866696,-1.69595730,,,1,,
StopArea:LIPP,"Lippmann",,47.23833587,-1.52128541,,,1,,
StopArea:LITT,"Littré",,47.21780852,-1.58246463,,,1,,
StopArea:LJOS,"Léon Jost",,47.23629112,-1.56332179,,,1,,
StopArea:LLGR,"Léo Lagrange",,47.29699568,-1.55530903,,,1,,
StopArea:LLIO,"Les Lions",,47.24982601,-1.61549961,,,1,,
StopArea:LLMO,"Le Clémois",,47.13738336,-1.72257729,,,1,,
StopArea:LLOR,"La Lorie",,47.23498976,-1.65658859,,,1,,
StopArea:LLUM,"Louis Lumière",,47.26325866,-1.47598500,,,1,,
StopArea:LMAR,"La Marche",,47.18067739,-1.65914283,,,1,,
StopArea:LMBR,"Lambert",,47.17136155,-1.53904511,,,1,,
StopArea:LMEE,"La martinière",,47.20633168,-1.78491058,,,1,,
StopArea:LMIC,"Louise Michel",,47.21988542,-1.61659274,,,1,,
StopArea:LMNE,"Lemoine",,47.23556768,-1.54740057,,,1,,
StopArea:LMRI,"Lamoricière",,47.21445630,-1.57243725,,,1,,
StopArea:LMTA,"La Montagne",,47.18845833,-1.68918890,,,1,,
StopArea:LNAI,"Le Nain",,47.22663531,-1.60096082,,,1,,
StopArea:LNOU,"La Noue",,47.14038786,-1.60769065,,,1,,
StopArea:LNTT,"Linot",,47.26547109,-1.52589009,,,1,,
StopArea:LOIR,"Loire",,47.24849839,-1.48657166,,,1,,
StopArea:LONG,"Longchamp",,47.23485788,-1.58213509,,,1,,
StopArea:LPBA,"Bac du Pellerin",,47.20289715,-1.75490668,,,1,,
StopArea:LPEL,"Le Pellerin",,47.20122204,-1.75920629,,,1,,
StopArea:LPLE,"La Plée",,47.19318013,-1.46266938,,,1,,
StopArea:LPME,"La Plume",,47.19492160,-1.50520704,,,1,,
StopArea:LRCH,"La Roche",,47.21682980,-1.51801616,,,1,,
StopArea:LRHE,"Les Roches",,47.26369584,-1.58013979,,,1,,
StopArea:LRNE,"Lourneau",,47.20053655,-1.48803472,,,1,,
StopArea:LSAL,"La Salle",,47.21442398,-1.68849886,,,1,,
StopArea:LSLL,"Les Salles",,47.25027033,-1.53603503,,,1,,
StopArea:LSOU,"La Source",,47.30558341,-1.55169769,,,1,,
StopArea:LSYY,"Léon Say",,47.22960347,-1.56931311,,,1,,
StopArea:LTOU,"Le Tour",,47.15160805,-1.68945617,,,1,,
StopArea:LUNI,"Lieu Unique",,47.21581040,-1.54570187,,,1,,
StopArea:LYBR,"Lycée Brottier",,47.16066510,-1.67772311,,,1,,
StopArea:LYOR,"Lycée d'Orbigny",,47.15427060,-1.68028093,,,1,,
StopArea:LYPE,"Lycée Appert",,47.25106681,-1.61082924,,,1,,
StopArea:LYRI,"Lycée Rieffel",,47.25537342,-1.64276506,,,1,,
StopArea:LZCA,"Lusançay",,47.20267876,-1.58241386,,,1,,
StopArea:MAAR,"Maillardière",,47.27387127,-1.63395239,,,1,,
StopArea:MACH,"MIN",,47.20166722,-1.55379440,,,1,,
StopArea:MADO,"Mandon",,47.16075047,-1.47106457,,,1,,
StopArea:MAGA,"Mauves-Gare",,47.29318500,-1.38969773,,,1,,
StopArea:MAI8,"8 Mai",,47.18924083,-1.55104153,,,1,,
StopArea:MALL,"Mail",,47.26905318,-1.61162839,,,1,,
StopArea:MAMT,"8 Mai",,47.17967648,-1.67756336,,,1,,
StopArea:MARR,"Maison d'Arrêt",,47.26640432,-1.50333251,,,1,,
StopArea:MATI,"Matière",,47.27648529,-1.44900684,,,1,,
StopArea:MAUC,"Centre De Mauves",,47.29745553,-1.39409930,,,1,,
StopArea:MAZE,"Mazères",,47.31371579,-1.35047871,,,1,,
StopArea:MBCH,"Maison Blanche",,47.22164405,-1.60469183,,,1,,
StopArea:MBLA,"Mont-Blanc",,47.17576990,-1.55521489,,,1,,
StopArea:MBOU,"Mairie de Bouguenais",,47.17901016,-1.61872647,,,1,,
StopArea:MBRU,"Moulin Brûlé",,47.25946869,-1.65458039,,,1,,
StopArea:MBSE,"Moulin Boisseau",,47.28838631,-1.48413143,,,1,,
StopArea:MCAS,"Moulin Cassé",,47.25627992,-1.46913780,,,1,,
StopArea:MCCO,"Marché Commun",,47.25967252,-1.49993852,,,1,,
StopArea:MCHA,"Mairie de Chantenay",,47.20636707,-1.58783853,,,1,,
StopArea:MCOU,"Mairie de Couëron",,47.21219810,-1.72702413,,,1,,
StopArea:MCUR,"Madame Curie",,47.18912957,-1.55433651,,,1,,
StopArea:MDAR,"Maison des Arts",,47.21111642,-1.61753102,,,1,,
StopArea:MDEL,"Mandel",,47.20259073,-1.53707786,,,1,,
StopArea:MDLA,"Moulin des Landes",,47.26208697,-1.48145788,,,1,,
StopArea:MDNE,"Madeleine",,47.27579884,-1.48349616,,,1,,
StopArea:MDOU,"Mairie de Doulon",,47.22701482,-1.51853858,,,1,,
StopArea:MDPO,"Moulin de Porterie",,47.27561575,-1.51338998,,,1,,
StopArea:MDRE,"Madoire",,47.26508301,-1.63806295,,,1,,
StopArea:MDSI,"Mondésir",,47.21773053,-1.56884285,,,1,,
StopArea:MDTH,"Médiathèque",,47.21101863,-1.56115720,,,1,,
StopArea:MEDI,"Méditerranée",,47.27106552,-1.48501031,,,1,,
StopArea:MELI,"Méliès",,47.18167753,-1.55630487,,,1,,
StopArea:META,"Métairie",,47.21380863,-1.69836721,,,1,,
StopArea:MGAL,"Marie Galante",,47.26408914,-1.45077491,,,1,,
StopArea:MGCH,"Monge-Chauvinière",,47.25283697,-1.56942314,,,1,,
StopArea:MGDR,"Mongendrière",,47.29233716,-1.55457252,,,1,,
StopArea:MGEL,"Margelle",,47.27271635,-1.59416507,,,1,,
StopArea:MGIN,"Mangin",,47.20156910,-1.54498061,,,1,,
StopArea:MGLI,"Magnoliers",,47.22620349,-1.60568888,,,1,,
StopArea:MGNO,"Mignonnerie",,47.24262277,-1.48178738,,,1,,
StopArea:MGUA,"Mainguais",,47.28266468,-1.48557518,,,1,,
StopArea:MHAT,"Marcel Hatet",,47.22234888,-1.53070863,,,1,,
StopArea:MHDI,"Mahaudières",,47.18892461,-1.56039923,,,1,,
StopArea:MHUI,"Moulin à l'Huile",,47.17661629,-1.56214520,,,1,,
StopArea:MIAI,"Minais",,47.25742494,-1.46445709,,,1,,
StopArea:MICH,"Michelet",,47.23451518,-1.55724171,,,1,,
StopArea:MIMO,"Mimosas",,47.24132080,-1.58762642,,,1,,
StopArea:MIND,"Mairie d'Indre",,47.20071585,-1.66830435,,,1,,
StopArea:MITR,"Mitrie",,47.22775017,-1.52541388,,,1,,
StopArea:MKSU,"Malakoff",,47.21600070,-1.52126108,,,1,,
StopArea:MLAN,"Magellan",,47.18816871,-1.46442750,,,1,,
StopArea:MLCH,"Morlachère",,47.16180846,-1.48262804,,,1,,
StopArea:MLDR,"Maladrie",,47.18808041,-1.49427894,,,1,,
StopArea:MLHE,"Moulin Hérel",,47.21943384,-1.63757971,,,1,,
StopArea:MLIN,"Moulin",,47.18866730,-1.50370123,,,1,,
StopArea:MLLI,"Mellinet",,47.21089003,-1.57667075,,,1,,
StopArea:MLNE,"Moulinets",,47.20981473,-1.62919879,,,1,,
StopArea:MLON,"Mulonnière",,47.26556269,-1.54997711,,,1,,
StopArea:MLRA,"Malraux",,47.25440647,-1.51741841,,,1,,
StopArea:MMNA,"Mermoz",,47.23933968,-1.58496831,,,1,,
StopArea:MMSS,"Mermoz",,47.19880996,-1.51552901,,,1,,
StopArea:MNEF,"Moulin Neuf",,47.22985168,-1.51644242,,,1,,
StopArea:MNFA,"Manufacture",,47.21869021,-1.53774125,,,1,,
StopArea:MNIE,"Moulinier",,47.13526403,-1.66556362,,,1,,
StopArea:MNOT,"Minoterie",,47.21686600,-1.72160133,,,1,,
StopArea:MNSS,"Malnoue",,47.20320971,-1.50514128,,,1,,
StopArea:MNTR,"Ménétrier",,47.24122134,-1.52387404,,,1,,
StopArea:MNVE,"Maison Neuve",,47.27470384,-1.46730042,,,1,,
StopArea:MOCT,"Moulin Collet",,47.20030587,-1.76622036,,,1,,
StopArea:MOET,"Mouettes",,47.21055137,-1.74227284,,,1,,
StopArea:MOIN,"Moinard",,47.21331106,-1.72943533,,,1,,
StopArea:MONE,"Moinet",,47.26469759,-1.49236094,,,1,,
StopArea:MORH,"Morrhonnière-Petit Port",,47.24167668,-1.55640496,,,1,,
StopArea:MOTE,"Motte Rouge",,47.22793697,-1.55390031,,,1,,
StopArea:MOUT,"Moutonnerie",,47.21951650,-1.53341350,,,1,,
StopArea:MOVA,"Mairie d'Orvault",,47.27116153,-1.62369389,,,1,,
StopArea:MOZI,"Monzie",,47.20339609,-1.53991144,,,1,,
StopArea:MPAU,"Marcel Paul",,47.24576505,-1.61572851,,,1,,
StopArea:MPER,"Millepertuis",,47.22203672,-1.67942003,,,1,,
StopArea:MPMN,"Melpomène",,47.27759170,-1.50003396,,,1,,
StopArea:MPTA,"Maison Poitard",,47.14700488,-1.64831344,,,1,,
StopArea:MQDI,"Marquis de Dion",,47.29709079,-1.48779883,,,1,,
StopArea:MQLI,"Mocquelière",,47.23313228,-1.61902651,,,1,,
StopArea:MRAI,"Maraîchers",,47.18480521,-1.51066765,,,1,,
StopArea:MRDI,"Maison Radieuse",,47.18834209,-1.56696289,,,1,,
StopArea:MREZ,"Mairie de Rezé",,47.19138392,-1.57022370,,,1,,
StopArea:MRGE,"Morges",,47.16494737,-1.47215531,,,1,,
StopArea:MRIE,"Maurienne",,47.27552930,-1.44245510,,,1,,
StopArea:MROT,"Moulin Rothard",,47.19590819,-1.74115678,,,1,,
StopArea:MRRI,"Marrière",,47.23750227,-1.52466349,,,1,,
StopArea:MRTE,"Marterie",,47.17849125,-1.53057879,,,1,,
StopArea:MSHE,"Mairie de St-Herblain",,47.21167984,-1.64823952,,,1,,
StopArea:MSLL,"Marseillaise",,47.20749011,-1.59188602,,,1,,
StopArea:MSOR,"Mairie des Sorinières",,47.14916207,-1.53229012,,,1,,
StopArea:MSSI,"Mississipi",,47.23716387,-1.60914177,,,1,,
StopArea:MTEI,"Monteil",,47.21436050,-1.54863690,,,1,,
StopArea:MTIE,"Métairie",,47.20524916,-1.51149914,,,1,,
StopArea:MTLI,"Martellière",,47.19916680,-1.52639054,,,1,,
StopArea:MTRA,"Mortrais",,47.12800978,-1.61667784,,,1,,
StopArea:MTYY,"Monty",,47.27421861,-1.43296748,,,1,,
StopArea:MVAN,"Mortier Vannerie",,47.17998499,-1.49937977,,,1,,
StopArea:MVRD,"Monteverdi",,47.26657684,-1.44632051,,,1,,
StopArea:MVSI,"Mauvoisins",,47.19023940,-1.52558772,,,1,,
StopArea:MZUR,"Mazure",,47.25796702,-1.48076677,,,1,,
StopArea:NATL,"Nantes-Atlantique",,47.15773346,-1.60091305,,,1,,
StopArea:NBEL,"Nouveau Bêle",,47.26870322,-1.50190990,,,1,,
StopArea:NBLA,"Noé Blanche",,47.25739514,-1.50612485,,,1,,
StopArea:NCTE,"Noé Cottée",,47.19443256,-1.47927437,,,1,,
StopArea:NDRE,"Naudières",,47.17362430,-1.53603890,,,1,,
StopArea:NETR,"Neustrie",,47.17721695,-1.59217451,,,1,,
StopArea:NIAG,"Niagara",,47.30600333,-1.49333602,,,1,,
StopArea:NILL,"Nil",,47.24186727,-1.60856303,,,1,,
StopArea:NIZA,"Nizan",,47.20574949,-1.55025846,,,1,,
StopArea:NLBR,"Noé Lambert",,47.23007878,-1.52849088,,,1,,
StopArea:NLLA,"Noé Allais",,47.22036251,-1.68868129,,,1,,
StopArea:NOAH,"Noë St-Jean",,47.21918582,-1.73499847,,,1,,
StopArea:NOBE,"Nobel",,47.23747109,-1.51752033,,,1,,
StopArea:NOHH,"North'House",,47.19549447,-1.57118445,,,1,,
StopArea:NONO,"Noé Nozou 1",,47.13024744,-1.63722119,,,1,,
StopArea:NOSH,"Noëlles",,47.24030012,-1.60434756,,,1,,
StopArea:NOZO,"Noé Nozou 2",,47.13210355,-1.64163529,,,1,,
StopArea:NRCA,"Noé Rocard",,47.16362569,-1.49028471,,,1,,
StopArea:NRDA,"Néruda",,47.21770509,-1.61398464,,,1,,
